,sign,url,valid
739,moon,https://media.spreadthesign.com/video/mp4/13/48600.mp4,True
740,moon,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/moon.mov,True
741,moon,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOON-1594.mp4,True
743,moon,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/moon.mp4,True
744,not,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/not.mp4,True
746,not,https://media.spreadthesign.com/video/mp4/13/92963.mp4,True
747,not,https://www.signingsavvy.com/signs/mp4/14/14591.mp4,True
748,not,https://media.asldeafined.com/vocabulary/1468719771.6543.mp4,True
749,not,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Not-WHFdDSSBcrg.mp4,True
750,not,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Not-BCUwejC9ZMw.mp4,True
751,sad,https://media.spreadthesign.com/video/mp4/13/50772.mp4,True
752,sad,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sad%202-v80n5JTnyTQ.mp4,True
753,sad,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sad.mp4,True
754,sad,https://media.asldeafined.com/vocabulary/1468762255.9874.mp4,True
756,sad,https://www.signingsavvy.com/signs/mp4/7/7167.mp4,True
757,sad,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sad-GCyXSsozH0o.mp4,True
758,sad,http://aslbricks.org/New/ASL-Videos/sad.mp4,True
759,scissors,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Scissors-_fm4BdBB7kQ.mp4,True
761,scissors,https://www.signingsavvy.com/signs/mp4/8/8668.mp4,True
762,scissors,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/scissors.mp4,True
763,scissors,https://www.signingsavvy.com/signs/mp4/8/8669.mp4,True
765,scissors,https://media.asldeafined.com/vocabulary/1468763457.6722.mp4,True
766,scissors,https://media.spreadthesign.com/video/mp4/13/310864.mp4,True
767,sleep,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Sleep.mp4,True
768,sleep,http://aslbricks.org/New/ASL-Videos/sleep.mp4,True
769,sleep,https://www.signingsavvy.com/signs/mp4/23/23907.mp4,True
770,sleep,https://media.asldeafined.com/vocabulary/1468767820.767.mp4,True
772,sleep,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sleep.mp4,True
773,talk,https://www.signingsavvy.com/signs/mp4/14/14613.mp4,True
774,talk,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Talk-6MXys6LpYAo.mp4,True
775,talk,https://www.signingsavvy.com/signs/mp4/14/14614.mp4,True
777,talk,https://www.signingsavvy.com/signs/mp4/22/22166.mp4,True
778,talk,https://media.asldeafined.com/vocabulary/1468943013.6512.mp4,True
779,talk,https://media.spreadthesign.com/video/mp4/13/50902.mp4,True
781,think,https://media.asldeafined.com/vocabulary/1468944760.6188.mp4,True
782,think,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THINK-398.mp4,True
783,think,http://aslbricks.org/New/ASL-Videos/think.mp4,True
784,think,https://media.spreadthesign.com/video/mp4/13/50886.mp4,True
785,think,https://www.signingsavvy.com/signs/mp4/8/8382.mp4,True
786,think,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Brain%2C%20Mind%2C%20Think-Pn0CrQ-Jm8o.mp4,True
787,wet,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wet-8GOtnwynsY8.mp4,True
788,wet,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wet-ZawffMT3mC4.mp4,True
790,wet,http://aslbricks.org/New/ASL-Videos/wet.mp4,True
791,wet,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WET-2234.mp4,True
792,wet,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WET-319.mp4,True
793,wet,https://www.signingsavvy.com/signs/mp4/22/22323.mp4,True
794,wet,https://media.asldeafined.com/vocabulary/1468776181.8555.mp4,True
795,wet,https://media.spreadthesign.com/video/mp4/13/92786.mp4,True
797,balloon,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Balloon-Unhi156uf3o.mp4,True
798,balloon,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALLOON-2088.mp4,True
799,balloon,https://www.signingsavvy.com/signs/mp4/7/7189.mp4,True
800,balloon,https://media.asldeafined.com/vocabulary/1466648685.4078.mp4,True
801,balloon,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Balloon%202-pwZGdgrbI90.mp4,True
803,balloon,https://media.spreadthesign.com/video/mp4/13/123217.mp4,True
804,balloon,https://www.signingsavvy.com/signs/mp4/7/7188.mp4,True
805,better,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BETTER-409.mp4,True
806,better,https://www.signingsavvy.com/signs/mp4/9/9289.mp4,True
807,better,https://media.spreadthesign.com/video/mp4/13/51367.mp4,True
808,better,https://media.asldeafined.com/vocabulary/1466681844.1234.mp4,True
810,car,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/car.mp4,True
811,car,https://media.spreadthesign.com/video/mp4/13/125780.mp4,True
812,car,https://media.asldeafined.com/vocabulary/1466727183.485.mp4,True
813,car,http://aslbricks.org/New/ASL-Videos/car.mp4,True
814,car,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Car-iBQ1MrZe2mc.mp4,True
815,car,https://www.signingsavvy.com/signs/mp4/5/5672.mp4,True
818,child,https://media.asldeafined.com/vocabulary/1466732333.9614.mp4,True
820,child,https://media.spreadthesign.com/video/mp4/13/125977.mp4,True
821,child,https://www.signingsavvy.com/signs/mp4/9/9191.mp4,True
822,child,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,True
823,child,https://www.signingsavvy.com/signs/mp4/23/23321.mp4,True
824,child,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-WrFMVymtcRs.mp4,True
825,child,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,True
826,cut,https://www.signingsavvy.com/signs/mp4/23/23863.mp4,True
827,cut,https://media.spreadthesign.com/video/mp4/13/91475.mp4,True
828,cut,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cut-EjNWDilkKmc.mp4,True
829,cut,https://www.signingsavvy.com/signs/mp4/8/8668.mp4,True
830,cut,https://www.signingsavvy.com/signs/mp4/23/23864.mp4,True
831,cut,https://www.signingsavvy.com/signs/mp4/8/8672.mp4,True
833,cut,https://www.signingsavvy.com/signs/mp4/8/8460.mp4,True
834,dirty,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dirty.mp4,True
835,dirty,https://media.spreadthesign.com/video/mp4/13/58456.mp4,True
837,dirty,http://aslbricks.org/New/ASL-Videos/dirty.mp4,True
838,dirty,https://media.asldeafined.com/vocabulary/1467770287.2443.mp4,True
839,dirty,https://www.signingsavvy.com/signs/mp4/14/14236.mp4,True
840,dirty,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIRTY-109.mp4,True
842,dirty,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dirty%202-F9CzOjI2MPo.mp4,True
844,down,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOWN-443.mp4,True
845,down,http://aslbricks.org/New/ASL-Videos/down.mp4,True
846,down,https://media.spreadthesign.com/video/mp4/13/456772.mp4,True
847,down,https://media.asldeafined.com/vocabulary/1467773387.7792.mp4,True
848,down,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/down.mp4,True
849,down,https://www.signingsavvy.com/signs/mp4/9/9526.mp4,True
850,down,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Down-v7j6WiKpgiE.mp4,True
851,dry,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dry-9PlaFkAxnC0.mp4,True
853,dry,https://www.signingsavvy.com/signs/mp4/22/22922.mp4,True
854,dry,https://www.signingsavvy.com/signs/mp4/8/8728.mp4,True
855,dry,https://media.asldeafined.com/vocabulary/1468206811.759.mp4,True
856,dry,http://aslbricks.org/New/ASL-Videos/dry.mp4,True
858,dry,https://media.spreadthesign.com/video/mp4/13/58435.mp4,True
859,dry,https://media.asldeafined.com/vocabulary/1468206787.7748.mp4,True
861,ear,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-2752.mp4,True
862,ear,https://media.spreadthesign.com/video/mp4/13/399486.mp4,True
863,ear,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ear-u3A_4R1vxVg.mp4,True
864,ear,https://www.signingsavvy.com/signs/mp4/7/7045.mp4,True
865,ear,https://media.asldeafined.com/vocabulary/1468207206.8095.mp4,True
866,ear,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-479.mp4,True
867,ear,http://aslbricks.org/New/ASL-Videos/ear.mp4,True
868,elephant,https://media.asldeafined.com/vocabulary/1468348945.9858.mp4,True
869,elephant,https://www.signingsavvy.com/signs/mp4/7/7422.mp4,True
871,elephant,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Elephant-vXxG49Q21BA.mp4,True
872,elephant,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEPHANT-448.mp4,True
873,elephant,https://media.spreadthesign.com/video/mp4/13/357962.mp4,True
874,elephant,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elephant.mp4,True
875,fast,https://media.asldeafined.com/vocabulary/1468463446.2434.mp4,True
876,fast,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1991.mp4,True
877,fast,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-130.mp4,True
878,fast,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%205-vBHU0GSIgMs.mp4,True
879,fast,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fast.mp4,True
881,fast,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1388.mp4,True
882,fast,https://www.signingsavvy.com/signs/mp4/8/8564.mp4,True
883,fast,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%203-kBA38nM7l1Q.mp4,True
885,find,https://www.signingsavvy.com/signs/mp4/6/6103.mp4,True
886,find,https://www.signingsavvy.com/signs/mp4/9/9553.mp4,True
887,find,https://media.spreadthesign.com/video/mp4/13/51748.mp4,True
888,find,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/find.mp4,True
889,find,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Discover%2C%20Find%2C%20Pick-jylo-mwwAFQ.mp4,True
890,find,http://aslbricks.org/New/ASL-Videos/find.mp4,True
891,find,https://media.asldeafined.com/vocabulary/1468494259.5412.mp4,True
892,hello,https://media.asldeafined.com/vocabulary/1468580623.2588.mp4,True
894,hello,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hello-6kvCOzxP9_A.mp4,True
895,hello,https://www.signingsavvy.com/signs/mp4/6/6353.mp4,True
896,morning,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Morning-Oem8EmGkQ0M.mp4,True
897,morning,https://www.signingsavvy.com/signs/mp4/14/14715.mp4,True
898,morning,https://media.asldeafined.com/vocabulary/1468716608.8519.mp4,True
899,morning,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/morning.mp4,True
901,morning,https://media.spreadthesign.com/video/mp4/13/48602.mp4,True
902,night,https://media.spreadthesign.com/video/mp4/13/48821.mp4,True
903,night,https://media.asldeafined.com/vocabulary/1468719112.7545.mp4,True
904,night,https://www.signingsavvy.com/signs/mp4/7/7109.mp4,True
905,night,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Night-sXPC0bQ0y2g.mp4,True
907,quiet,https://media.spreadthesign.com/video/mp4/13/49264.mp4,True
908,quiet,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/QU/QUIET-233.mp4,True
909,quiet,https://www.signingsavvy.com/signs/mp4/5/5611.mp4,True
911,quiet,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Silent%2C%20Quiet-9rp2ICTeDgM.mp4,True
912,quiet,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/quiet.mp4,True
913,quiet,https://media.asldeafined.com/vocabulary/1468757731.3435.mp4,True
914,rain,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Rain.mp4,True
915,rain,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/rain.mp4,True
917,rain,https://media.spreadthesign.com/video/mp4/13/49266.mp4,True
919,rain,https://media.asldeafined.com/vocabulary/1468758059.4199.mp4,True
920,rain,https://www.signingsavvy.com/signs/mp4/22/22993.mp4,True
921,there,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20It-Vqmrx1KhEz4.mp4,True
922,there,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20There-a_l3mreDTqY.mp4,True
923,there,https://www.signingsavvy.com/signs/mp4/14/14218.mp4,True
924,there,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20There-ln2V697w1kM.mp4,True
925,there,https://media.spreadthesign.com/video/mp4/13/50889.mp4,True
926,there,https://media.asldeafined.com/vocabulary/1468944527.3284.mp4,True
927,tiger,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tiger%202-YKuZX56NxRM.mp4,True
928,tiger,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tiger.mp4,True
929,tiger,https://media.spreadthesign.com/video/mp4/13/357971.mp4,True
930,tiger,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Tiger.mp4,True
931,tiger,https://media.asldeafined.com/vocabulary/1468945335.4733.mp4,True
932,tiger,https://www.signingsavvy.com/signs/mp4/22/22142.mp4,True
933,tiger,http://aslbricks.org/New/ASL-Videos/tiger.mp4,True
935,tiger,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TIGER-1232.mp4,True
936,tomorrow,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TO/TOMORROW-301.mp4,True
937,tomorrow,https://media.spreadthesign.com/video/mp4/13/50911.mp4,True
938,tomorrow,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tomorrow-RHKBEZHE1yY.mp4,True
939,tomorrow,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tomorrow.mp4,True
940,tomorrow,https://media.asldeafined.com/vocabulary/1468945920.1211.mp4,True
941,tomorrow,https://www.signingsavvy.com/signs/mp4/7/7683.mp4,True
943,tree,https://www.signingsavvy.com/signs/mp4/7/7252.mp4,True
944,tree,https://media.spreadthesign.com/video/mp4/13/73391.mp4,True
947,tree,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tree.mp4,True
948,tree,https://media.asldeafined.com/vocabulary/1468947009.9611.mp4,True
950,uncle,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/uncle.mp4,True
951,uncle,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Uruguay%2C%20Uncle-YYjfewd3z_8.mp4,True
952,uncle,https://media.asldeafined.com/vocabulary/1468924696.8710.mp4,True
953,uncle,https://www.signingsavvy.com/signs/mp4/6/6567.mp4,True
954,uncle,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Uncle-1XGAkJAe4pw.mp4,True
955,after,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/after.mp4,True
956,after,https://media.asldeafined.com/vocabulary/1466171240.2403.mp4,True
957,after,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Across%2C%20After-45sHKp00VF8.mp4,True
958,after,https://media.spreadthesign.com/video/mp4/13/91352.mp4,True
959,after,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20After-IJKVPMM2Ij4.mp4,True
963,any,https://www.signingsavvy.com/signs/mp4/22/22581.mp4,True
964,any,http://aslbricks.org/New/ASL-Videos/any.mp4,True
966,any,https://media.asldeafined.com/vocabulary/1466510924.4853.mp4,True
967,aunt,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AU/AUNT-2231.mp4,True
969,aunt,https://www.signingsavvy.com/signs/mp4/6/6140.mp4,True
970,aunt,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/aunt.mp4,True
971,aunt,https://media.spreadthesign.com/video/mp4/13/122845.mp4,True
972,aunt,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Aunt-_nRG5Rx0_tA.mp4,True
973,aunt,https://media.asldeafined.com/vocabulary/1466646921.7312.mp4,True
974,bedroom,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEDROOM-2403.mp4,True
975,bedroom,https://media.spreadthesign.com/video/mp4/13/123630.mp4,True
976,bedroom,https://media.asldeafined.com/vocabulary/1466681170.9007.mp4,True
977,bedroom,https://www.signingsavvy.com/signs/mp4/22/22171.mp4,True
978,bedroom,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bedroom.mp4,True
980,carrot,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Carrot-1PNIJ1yFCD0.mp4,True
981,carrot,https://media.spreadthesign.com/video/mp4/13/51392.mp4,True
982,carrot,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%203-Eatzxv2w41I.mp4,True
983,carrot,https://media.asldeafined.com/vocabulary/1466727674.6974.mp4,True
984,carrot,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/carrot.mp4,True
985,carrot,https://media.spreadthesign.com/video/mp4/13/125824.mp4,True
986,carrot,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Carrot%202-Rg8mCLofZaQ.mp4,True
987,carrot,http://aslbricks.org/New/ASL-Videos/carrot.mp4,True
988,carrot,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARROT-1025.mp4,True
989,chocolate,https://media.asldeafined.com/vocabulary/1466732896.1735.mp4,True
991,chocolate,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHOCOLATE-77.mp4,True
992,chocolate,https://www.signingsavvy.com/signs/mp4/6/6121.mp4,True
993,chocolate,https://media.spreadthesign.com/video/mp4/13/91459.mp4,True
994,chocolate,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chocolate-zEiMHvlOtW8.mp4,True
995,clean,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20nice%20clean%203-pCUysyLYIwc.mp4,True
996,clean,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/clean.mp4,True
997,clean,https://www.signingsavvy.com/signs/mp4/7/7443.mp4,True
998,clean,https://media.asldeafined.com/vocabulary/1466898776.6482.mp4,True
999,clean,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Clean-Pj7ONpWo7sg.mp4,True
1000,clean,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLEAN-431.mp4,True
1002,cloud,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/cloud.mov,True
1003,cloud,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cloud%20copy-8EI-uQvLNIQ.mp4,True
1004,cloud,https://media.asldeafined.com/vocabulary/1466899388.6979.mp4,True
1005,cloud,https://media.spreadthesign.com/video/mp4/13/51356.mp4,True
1006,cloud,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cloud-fl-pAxYEnVQ.mp4,True
1007,cloud,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Storm%2C%20Cloud-z4eLhgM2ZyE.mp4,True
1009,cloud,https://www.signingsavvy.com/signs/mp4/5/5554.mp4,True
1010,doll,http://aslbricks.org/New/ASL-Videos/doll.mp4,True
1011,doll,https://media.spreadthesign.com/video/mp4/13/51570.mp4,True
1012,doll,https://media.asldeafined.com/vocabulary/1467772716.4688.mp4,True
1014,doll,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doll-amJnDUPkqbk.mp4,True
1016,doll,https://www.signingsavvy.com/signs/mp4/7/7194.mp4,True
1017,face,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FACE-1375.mp4,True
1018,face,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Appearance%2C%20Face-9N504J6SXGE.mp4,True
1019,face,https://media.asldeafined.com/vocabulary/1468462653.920.mp4,True
1020,face,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Face%20copy-PeQLdvjfrSE.mp4,True
1021,face,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FACE-1376.mp4,True
1022,face,https://media.spreadthesign.com/video/mp4/13/91398.mp4,True
1023,face,https://www.signingsavvy.com/signs/mp4/9/9612.mp4,True
1026,flag,https://media.asldeafined.com/vocabulary/1468512478.2795.mp4,True
1027,flag,https://www.signingsavvy.com/signs/mp4/8/8241.mp4,True
1028,flag,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/flag.mov,True
1029,flag,https://media.spreadthesign.com/video/mp4/13/455688.mp4,True
1031,food,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Food.mp4,True
1032,food,https://www.signingsavvy.com/signs/mp4/14/14883.mp4,True
1033,food,https://media.spreadthesign.com/video/mp4/13/74992.mp4,True
1034,food,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/food.mp4,True
1035,food,http://aslbricks.org/New/ASL-Videos/food.mp4,True
1037,food,https://media.asldeafined.com/vocabulary/1468513144.2894.mp4,True
1038,for,https://www.signingsavvy.com/signs/mp4/9/9373.mp4,True
1039,for,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20For-kltMrxkxDJw.mp4,True
1040,for,https://media.asldeafined.com/vocabulary/1468513257.8825.mp4,True
1043,giraffe,https://www.signingsavvy.com/signs/mp4/7/7429.mp4,True
1045,giraffe,https://media.asldeafined.com/vocabulary/1468548883.5088.mp4,True
1046,giraffe,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Giraffe-0HFDIQrgx98.mp4,True
1047,giraffe,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/giraffe.mp4,True
1048,giraffe,https://media.spreadthesign.com/video/mp4/13/456445.mp4,True
1049,giraffe,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GI/GIRAFFE-1878.mp4,True
1050,helicopter,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helicopter-4W_TgewqYFw.mp4,True
1051,helicopter,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helicopter-PIxZEyDv-RI.mp4,True
1052,helicopter,https://media.spreadthesign.com/video/mp4/13/91780.mp4,True
1053,helicopter,https://media.spreadthesign.com/video/mp4/13/185077.mp4,True
1055,helicopter,https://www.signingsavvy.com/signs/mp4/0/604.mp4,True
1056,helicopter,https://media.asldeafined.com/vocabulary/1468580577.1693.mp4,True
1058,high,https://www.signingsavvy.com/signs/mp4/14/14552.mp4,True
1060,high,https://media.spreadthesign.com/video/mp4/13/456574.mp4,True
1061,high,https://media.asldeafined.com/vocabulary/1468580928.3361.mp4,True
1062,high,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20High-BPAnxdSKgXc.mp4,True
1063,high,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HI/HIGH-1767.mp4,True
1064,hungry,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hungry-FkoOUSVF-9g.mp4,True
1065,hungry,https://media.spreadthesign.com/video/mp4/13/58529.mp4,True
1066,hungry,https://media.asldeafined.com/vocabulary/1468639252.5637.mp4,True
1067,hungry,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hungry.mp4,True
1068,hungry,https://www.signingsavvy.com/signs/mp4/7/7294.mp4,True
1070,outside,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-BNHrvgPQJYo.mp4,True
1071,outside,https://www.signingsavvy.com/signs/mp4/22/22946.mp4,True
1074,outside,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-O7ymJUiG8xQ.mp4,True
1075,outside,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/outside.mp4,True
1076,outside,https://media.asldeafined.com/vocabulary/1468722785.4436.mp4,True
1077,outside,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-zFqna_iLbUc.mp4,True
1078,outside,https://media.spreadthesign.com/video/mp4/13/49169.mp4,True
1079,pig,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pig-f4AgwBbMDDY.mp4,True
1080,pig,http://aslbricks.org/New/ASL-Videos/pig.mp4,True
1082,pig,https://www.signingsavvy.com/signs/mp4/22/22281.mp4,True
1083,pig,https://media.asldeafined.com/vocabulary/1468726159.4899.mp4,True
1084,pig,https://media.spreadthesign.com/video/mp4/13/49190.mp4,True
1085,pig,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pig%202-M1d4C4URgm0.mp4,True
1086,shower,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shower-xL-7GdHscnQ.mp4,True
1087,shower,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shower.mp4,True
1089,shower,https://media.asldeafined.com/vocabulary/1468766602.3616.mp4,True
1090,shower,https://www.signingsavvy.com/signs/mp4/2/2746.mp4,True
1091,smile,https://media.asldeafined.com/vocabulary/1468768043.3016.mp4,True
1093,smile,https://www.signingsavvy.com/signs/mp4/22/22746.mp4,True
1095,smile,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Smile-whnnw071Ua0.mp4,True
1097,smile,https://media.spreadthesign.com/video/mp4/13/63577.mp4,True
1099,story,https://media.asldeafined.com/vocabulary/1468896612.1567.mp4,True
1101,story,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STORY-275.mp4,True
1102,story,https://www.signingsavvy.com/signs/mp4/8/8393.mp4,True
1103,story,https://www.signingsavvy.com/signs/mp4/5/5711.mp4,True
1104,story,https://www.signingsavvy.com/signs/mp4/8/8855.mp4,True
1105,that,https://media.spreadthesign.com/video/mp4/13/90013.mp4,True
1106,that,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/that.mp4,True
1108,that,https://www.signingsavvy.com/signs/mp4/14/14366.mp4,True
1109,thirsty,https://media.spreadthesign.com/video/mp4/13/307907.mp4,True
1110,thirsty,https://www.signingsavvy.com/signs/mp4/23/23159.mp4,True
1111,thirsty,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thirsty.mp4,True
